frame,xmin,xmax,ymin,ymax,class_id,y
1478020967216531525.jpg,175,240,98,179,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478020967721602171.jpg,180,255,85,184,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1478020968220297843.jpg,188,255,88,187,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1478020968722256855.jpg,201,254,87,202,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1478020970223261263.jpg,172,228,113,167,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478020970721750253.jpg,52,99,96,151,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0]"
1478020970721750253.jpg,181,255,110,184,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478020971221155479.jpg,36,94,88,162,1,"[1, 0, 0, 1, 1, 0, 1, 0, 0]"
1478020971221155479.jpg,194,255,110,193,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478020993223411437.jpg,98,150,110,182,1,"[0, 0, 0, 1, 1, 0, 0, 1, 0]"
1478020993223411437.jpg,162,214,115,169,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478020993714889978.jpg,99,147,110,181,1,"[0, 0, 0, 1, 1, 0, 0, 1, 0]"
1478020994220171240.jpg,101,145,114,174,1,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1478020994720224358.jpg,104,143,115,167,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1478020998215192527.jpg,25,92,111,184,1,"[0, 0, 0, 1, 1, 0, 1, 0, 0]"
1478020999216045866.jpg,36,91,107,168,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478020999216045866.jpg,215,255,116,231,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478020999723250384.jpg,0,78,98,211,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1478020999723250384.jpg,205,255,108,232,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021000214983730.jpg,199,255,106,230,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021000720251223.jpg,185,255,103,226,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021001215338537.jpg,186,255,104,227,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021001715546826.jpg,187,255,105,229,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021002221730118.jpg,188,255,106,230,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021002722090913.jpg,190,255,108,232,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021003215895072.jpg,191,255,109,232,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021003721242616.jpg,193,255,110,234,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021004215660435.jpg,198,255,112,236,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021004721349791.jpg,201,255,112,236,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021005222165775.jpg,213,255,111,216,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021010215955878.jpg,181,234,114,165,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021010721412984.jpg,198,255,114,179,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021042224999672.jpg,230,255,138,231,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
1478021042725682140.jpg,208,255,89,228,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021043216528619.jpg,197,254,101,228,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021043723747586.jpg,189,255,99,218,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021044217217565.jpg,185,255,104,203,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021044724354263.jpg,182,255,105,190,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021045223865385.jpg,176,252,110,179,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021045716926419.jpg,172,234,110,179,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021046216863856.jpg,167,224,110,170,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021046717392300.jpg,167,216,111,166,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021047223136587.jpg,163,212,112,168,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021052724617236.jpg,201,255,110,143,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478021138720621428.jpg,52,86,90,145,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478021139221038889.jpg,10,72,74,156,1,"[1, 0, 0, 1, 0, 0, 0, 0, 0]"
1478021147228220633.jpg,110,164,109,161,1,"[0, 0, 0, 0, 1, 1, 0, 1, 0]"
1478021147722187595.jpg,18,81,108,169,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021542574646876.jpg,116,152,109,160,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1478021583575279217.jpg,179,238,120,170,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021584075204499.jpg,0,54,119,163,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021584075204499.jpg,187,255,118,189,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021584575306793.jpg,0,38,116,173,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021585075732100.jpg,7,52,119,170,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021586576665670.jpg,185,251,120,174,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021587075771948.jpg,0,46,122,180,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021588575496071.jpg,179,229,111,170,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021589082758316.jpg,199,255,104,190,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021589574738640.jpg,194,255,125,184,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021590575550095.jpg,19,71,116,152,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478021591075065430.jpg,0,52,119,174,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021599074669648.jpg,0,10,128,183,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478021601576498250.jpg,0,24,110,167,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478021604081937351.jpg,21,82,119,175,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021612574465127.jpg,0,52,113,175,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021612574465127.jpg,163,202,114,166,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478021613074478818.jpg,168,226,114,168,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021613575091094.jpg,0,48,112,180,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021613575091094.jpg,183,255,106,185,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021622576154437.jpg,26,78,109,163,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021623082435174.jpg,6,72,109,162,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021623082435174.jpg,187,255,117,176,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021623576103570.jpg,0,61,104,180,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021623576103570.jpg,201,255,116,197,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021624075839061.jpg,177,227,120,175,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021625575965611.jpg,155,202,104,159,1,"[0, 0, 0, 0, 1, 1, 0, 0, 0]"
1478021626582995598.jpg,174,250,102,174,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021627076347267.jpg,192,255,92,202,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1478021631076225547.jpg,177,227,111,168,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021631577557209.jpg,194,254,103,183,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021632077737172.jpg,181,243,118,173,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021632576580155.jpg,200,255,116,203,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021639081209863.jpg,48,86,104,157,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478021639574654679.jpg,39,83,104,157,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478021640075640335.jpg,29,81,98,159,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478021640575939658.jpg,20,77,96,162,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021641076080557.jpg,13,82,90,168,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021641576314370.jpg,13,82,91,168,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021642075838289.jpg,13,82,92,169,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021642575636607.jpg,18,86,94,172,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021643075553413.jpg,24,92,97,174,1,"[1, 0, 0, 1, 1, 0, 1, 0, 0]"
1478021643576333245.jpg,28,97,99,177,1,"[1, 0, 0, 1, 1, 0, 1, 0, 0]"
1478021644075456605.jpg,68,136,96,174,1,"[0, 1, 0, 1, 1, 0, 1, 1, 0]"
1478021644574293010.jpg,126,194,98,176,1,"[0, 1, 1, 0, 1, 1, 0, 1, 1]"
1478021647577121267.jpg,131,184,116,170,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478021648077364490.jpg,157,227,109,186,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478021650077132375.jpg,169,210,113,167,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478021650586153550.jpg,179,236,106,166,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021651077744068.jpg,192,255,105,186,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021652078333910.jpg,174,236,112,173,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021652578425759.jpg,181,255,109,180,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021653077436787.jpg,31,75,103,162,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478021653077436787.jpg,204,255,113,199,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021653578993027.jpg,10,60,104,165,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021655076909971.jpg,195,255,105,189,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021655578071630.jpg,168,219,109,164,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021656576889135.jpg,190,255,97,207,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021657578491497.jpg,176,232,122,171,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021658078176013.jpg,194,255,118,197,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021658577593411.jpg,25,57,116,168,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478021659077128068.jpg,34,64,113,165,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478021661575475373.jpg,179,243,116,174,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021662583339540.jpg,37,96,110,139,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478021663075379371.jpg,117,176,110,139,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1478021674577388156.jpg,1,96,86,203,1,"[1, 0, 0, 1, 1, 0, 1, 0, 0]"
1478021855579897603.jpg,201,255,100,145,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478021859580454463.jpg,30,93,106,167,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021880088947571.jpg,186,243,115,169,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021880588764226.jpg,199,255,115,181,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021881091076785.jpg,198,255,123,176,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021882581127731.jpg,198,255,115,170,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021885587785426.jpg,195,254,99,164,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021887082229674.jpg,199,255,98,162,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021893090310206.jpg,38,97,117,162,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021893582905196.jpg,27,92,115,159,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021894089461488.jpg,15,88,114,157,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021894582003153.jpg,2,81,117,161,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021895088852236.jpg,0,76,118,162,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021895589675596.jpg,0,74,119,162,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021896081520217.jpg,0,72,119,162,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021896588716846.jpg,0,69,121,164,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021897091009120.jpg,0,68,121,168,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021897592088670.jpg,0,67,120,173,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021898082006380.jpg,0,65,120,173,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021898582759869.jpg,0,64,121,174,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021899088431215.jpg,0,63,122,175,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021899590261070.jpg,0,72,122,174,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021900091242224.jpg,0,90,119,179,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021900588646231.jpg,0,120,118,186,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478021901082031357.jpg,32,161,118,201,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478021901589431519.jpg,0,29,124,180,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478021901589431519.jpg,73,215,128,209,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478021902088246528.jpg,0,77,125,191,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021902088246528.jpg,122,255,133,215,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478021902589159804.jpg,41,139,109,190,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478021904094546012.jpg,136,222,104,173,1,"[0, 0, 1, 0, 1, 1, 0, 1, 1]"
1478021905085596859.jpg,181,244,104,179,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021905587595675.jpg,0,41,119,180,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021905587595675.jpg,206,255,97,181,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021906085332225.jpg,21,77,121,162,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021906085332225.jpg,220,244,116,176,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478021906584691476.jpg,0,66,119,178,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021907084364883.jpg,1,58,112,145,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478021907584671193.jpg,126,181,112,162,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478021908585658848.jpg,48,107,111,167,1,"[0, 0, 0, 1, 1, 0, 1, 0, 0]"
1478021909084235046.jpg,0,68,112,182,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021909591329121.jpg,198,249,110,170,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021910584009268.jpg,214,255,113,182,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021912589557537.jpg,1,82,112,189,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021913084544048.jpg,0,19,132,209,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478021913585218065.jpg,183,238,121,162,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021914085104517.jpg,201,255,122,177,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021915084703119.jpg,0,48,121,172,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021915084703119.jpg,196,254,114,174,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021915585074264.jpg,185,240,116,163,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021916084320491.jpg,180,234,100,162,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021916584998829.jpg,199,252,90,178,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1478021917092650324.jpg,187,249,107,169,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021917585091979.jpg,179,233,109,165,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021918085025035.jpg,22,86,104,179,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021918085025035.jpg,196,253,98,184,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021918584886453.jpg,187,249,105,171,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021920085226179.jpg,184,237,110,165,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021920593819567.jpg,2,56,120,169,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021920593819567.jpg,204,255,103,182,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021926084240764.jpg,0,50,115,170,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021926084240764.jpg,185,250,110,170,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021927085989911.jpg,8,53,117,169,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021927586122230.jpg,201,253,117,180,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021928591167610.jpg,190,251,120,184,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478021929092031476.jpg,0,44,116,171,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021933083430163.jpg,7,46,110,167,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478021934090422624.jpg,0,37,111,168,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478021936090213448.jpg,57,112,113,148,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0]"
1478022264093290678.jpg,191,245,104,132,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478022264601699000.jpg,193,252,104,137,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478022265101530031.jpg,170,240,105,143,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478022265601341058.jpg,133,220,105,151,1,"[0, 0, 1, 0, 1, 1, 0, 0, 1]"
1478022266104338704.jpg,76,168,102,157,1,"[0, 1, 0, 1, 1, 1, 0, 1, 0]"
1478022266601628879.jpg,0,104,104,172,1,"[1, 0, 0, 1, 1, 0, 1, 0, 0]"
1478022266601628879.jpg,180,232,118,153,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478022267101578643.jpg,116,174,116,159,1,"[0, 0, 0, 0, 1, 1, 0, 1, 0]"
1478731905178133850.jpg,189,243,114,149,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478731910338794116.jpg,166,228,104,177,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478731915500143640.jpg,0,18,109,165,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478731916073913109.jpg,0,23,109,165,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478731916647741600.jpg,0,25,109,164,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478731917220411449.jpg,0,28,109,164,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478731917793786620.jpg,0,32,107,160,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478731952204309550.jpg,7,59,117,138,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478731959085491514.jpg,189,251,113,148,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478731972848156967.jpg,200,255,98,159,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478731983745076245.jpg,166,224,104,148,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478731984318415490.jpg,176,254,93,162,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1478731984892040358.jpg,189,255,87,160,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1478731996935399053.jpg,26,85,110,168,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478731997508154897.jpg,8,74,110,173,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478731998082149862.jpg,0,69,110,181,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478731998654906646.jpg,0,58,105,189,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478731999230334392.jpg,0,44,99,203,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732004390371345.jpg,168,235,93,169,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1478732005537757114.jpg,168,215,116,170,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478732007258035369.jpg,173,233,113,171,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478732007831495739.jpg,169,225,104,168,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478732009551183151.jpg,177,235,119,168,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478732012992665205.jpg,160,208,114,165,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478732022168684597.jpg,173,232,116,162,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478732023315110483.jpg,178,234,116,166,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478732042813216375.jpg,107,147,110,162,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1478732043387329498.jpg,101,155,108,170,1,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1478732043960976928.jpg,93,161,106,184,1,"[0, 0, 0, 1, 1, 1, 0, 1, 0]"
1478732044534048644.jpg,87,163,100,198,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478732045107922321.jpg,86,163,104,203,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478732045681511746.jpg,83,169,101,209,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478732046255613996.jpg,84,169,103,205,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478732046827512271.jpg,87,167,104,201,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478732047401147119.jpg,89,165,105,197,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478732047975133618.jpg,92,163,106,192,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478732048548391994.jpg,94,161,108,188,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478732049123514336.jpg,97,158,109,184,1,"[0, 0, 0, 1, 1, 1, 0, 1, 0]"
1478732049695145226.jpg,99,156,110,180,1,"[0, 0, 0, 1, 1, 1, 0, 1, 0]"
1478732050269353030.jpg,101,154,111,176,1,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1478732050843192574.jpg,104,152,113,172,1,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1478732051415253563.jpg,106,150,114,168,1,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1478732056003724815.jpg,0,24,116,208,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732056577328639.jpg,0,56,110,201,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732057151167731.jpg,0,68,102,192,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732057724477245.jpg,7,75,113,175,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732057724477245.jpg,184,237,110,144,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478732058298704045.jpg,22,80,114,175,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732058298704045.jpg,196,255,110,148,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478732074929472722.jpg,22,73,114,164,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732075502801370.jpg,17,76,106,170,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732076075739997.jpg,8,69,108,172,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732076649730030.jpg,0,62,110,174,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732077222385142.jpg,0,59,109,173,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732077796237179.jpg,0,58,108,175,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732078371323174.jpg,0,57,107,178,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732078943328360.jpg,0,54,109,180,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732079517637714.jpg,0,49,107,190,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732080090015975.jpg,0,46,103,202,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732080663536877.jpg,0,40,97,196,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732081237231644.jpg,0,28,102,201,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732088694156647.jpg,0,14,111,175,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478732089265602720.jpg,0,26,111,175,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478732089265602720.jpg,154,202,102,157,1,"[0, 0, 0, 0, 1, 1, 0, 0, 0]"
1478732089838858169.jpg,164,234,102,166,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478732090413422773.jpg,180,255,83,194,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1478732093281563997.jpg,100,139,110,162,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1478732093854351959.jpg,94,140,111,173,1,"[0, 0, 0, 1, 1, 0, 0, 1, 0]"
1478732094426978151.jpg,84,145,110,189,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478732095000914556.jpg,71,150,105,209,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478732095574780194.jpg,59,153,103,221,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478732096147449810.jpg,44,160,102,237,1,"[0, 0, 0, 1, 1, 0, 1, 1, 1]"
1478732096721133959.jpg,40,163,103,238,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478732097295298552.jpg,37,161,103,238,1,"[0, 0, 0, 1, 1, 0, 1, 1, 1]"
1478732097868384358.jpg,37,161,103,238,1,"[0, 0, 0, 1, 1, 0, 1, 1, 1]"
1478732098441526925.jpg,37,161,103,238,1,"[0, 0, 0, 1, 1, 0, 1, 1, 1]"
